Regime,Duty Cycle (%),Final Loss,Training Time (s),Loss vs Baseline (%)
Continuous,100.0,0.013035115785896778,89.74414038658142,0.0
Passive,50.0,0.01353701576590538,43.58914494514465,3.8503684067895136
Active,50.0,0.016818076372146606,45.24304389953613,29.021304055793408
