x,y,p,u,v
0.1417080462,0.1890571117,3.528815508,0.08668483794,-0.1235454604
0.1423412114,0.1912065297,3.576691628,0.06773150712,-0.09460421652
0.1430006921,0.1932836324,3.620394468,0.05202552304,-0.06812704355
0.1436748058,0.1952885091,3.659102917,0.03943593055,-0.0445642136
0.1443739384,0.1972238719,3.692991972,0.02952961251,-0.02415837161
0.1451125592,0.1990914941,3.722576618,0.0218456015,-0.007145056035
0.1395552754,0.1842236519,3.402076483,0.1500249207,-0.1967751384
0.1401794851,0.1865734309,3.456939936,0.1225500405,-0.163434431
0.140810445,0.1888420433,3.50793314,0.09888350964,-0.1315865517
0.1414687783,0.1910352707,3.555192947,0.07864160836,-0.1015540659
0.1421525031,0.1931539923,3.598298073,0.06169923022,-0.07380370051
0.1428500265,0.1951984018,3.636460781,0.04795437679,-0.04879581183
0.1435717195,0.1971712559,3.669817209,0.03698867187,-0.02679544687
0.1443320215,0.1990744323,3.698835135,0.02834515646,-0.008055887185
0.1389482766,0.1817930192,3.344203234,0.1811739206,-0.2309878618
0.1385789067,0.183905676,3.383097887,0.165407896,-0.2058492601
0.1392308325,0.18630521,3.437243223,0.1366814971,-0.171915099
0.1398885846,0.1886211485,3.487593412,0.1117540076,-0.139249742
0.1405726969,0.1908593774,3.534236431,0.09026897699,-0.108203046
0.1412812322,0.1930208355,3.576745272,0.07212729752,-0.07925312221
0.1420027316,0.1951058358,3.614359856,0.05725598708,-0.05287019908
0.1427475363,0.1971171945,3.647183895,0.04525304958,-0.02934124693
0.143530041,0.1990568936,3.675633907,0.03566744924,-0.008937210776
0.1379431337,0.1814227849,3.326012373,0.197763294,-0.2404308319
0.137576431,0.1835792065,3.364645958,0.1813108325,-0.2143807709
0.1382567286,0.1860297918,3.418074131,0.1514007449,-0.1799330413
0.1389418989,0.1883943081,3.467783928,0.125269562,-0.1465296596
0.1396523863,0.1906787157,3.513812542,0.1025895849,-0.1145458817
0.140386343,0.1928840727,3.555727959,0.08328837901,-0.08447063714
0.1411323696,0.1950107515,3.592795372,0.06732199341,-0.05678368732
0.1419008523,0.1970616728,3.625087023,0.05430625379,-0.03179338202
0.1427060813,0.1990388781,3.652974129,0.04379819706,-0.009788186289
0.1365472823,0.1832440495,3.346699715,0.1977005154,-0.2223664671
0.1372565925,0.1857470125,3.399416447,0.166677013,-0.1874839962
0.1379698217,0.188161388,3.448490143,0.1394019723,-0.153421551
0.13870731,0.1904932112,3.493908167,0.1155779138,-0.1205778345
0.1394672543,0.1927435994,3.535235643,0.09515953809,-0.08945195377
0.1402384192,0.1949130744,3.571758747,0.07813191414,-0.06053284183
0.1410311162,0.1970046312,3.603521347,0.06413014233,-0.0341495946
0.1418596357,0.1990203708,3.63085103,0.05272121355,-0.01060801279
0.136229828,0.1854567081,3.381252289,0.1824783236,-0.1945645958
0.1369717568,0.1879222393,3.429695368,0.1541217566,-0.1599213779
0.1377368718,0.1903027147,3.474509001,0.1292069852,-0.1262946725
0.1385234147,0.1925993562,3.515256405,0.1077162698,-0.09419317544
0.139320299,0.1948127747,3.551240206,0.08966365457,-0.06411449611
0.1401378065,0.1969460398,3.582479,0.07470484078,-0.03640776873
0.1409901679,0.199001357,3.609258413,0.06241865829,-0.01139593031
0.1354908496,0.1829000115,3.329239845,0.2145427912,-0.229804188
0.135175854,0.1851586998,3.363562822,0.1987717003,-0.2011723667
0.1359471381,0.1876767278,3.411382437,0.1693982035,-0.1660257578
0.1367404908,0.1901071221,3.455599308,0.1434484869,-0.1316927671
0.137554273,0.1924512386,3.495775223,0.1209326014,-0.09869081527
0.1383774728,0.1947097629,3.53122735,0.1018935591,-0.06752574444
0.139220342,0.1968858689,3.561949253,0.08600886911,-0.03856594861
0.1400971115,0.1989818215,3.58818841,0.07287096232,-0.0121512264
0.1340940446,0.1848528236,3.346327782,0.2155231535,-0.2073057294
0.1348953396,0.1874247044,3.393532038,0.1851994395,-0.1717321128
0.1357176006,0.1899063289,3.437161207,0.1582727432,-0.1367690861
0.1365592182,0.1922991574,3.476776123,0.134781152,-0.1029418409
0.1374093294,0.1946039945,3.511705875,0.1147964299,-0.07076399773
0.1382781863,0.1968240738,3.541920185,0.09801913053,-0.04062234983
0.1391799152,0.1989617646,3.567630291,0.0840569064,-0.01287324075
0.1338157803,0.1871660203,3.376124382,0.2014925927,-0.1770386398
0.1346675754,0.1897002161,3.419176579,0.1736489385,-0.1415211856
0.1355376691,0.1921430379,3.458241463,0.1492331922,-0.1069436818
0.1364153326,0.1944954097,3.492659569,0.1283456683,-0.07382696122
0.1373107433,0.1967606246,3.522377253,0.1107110158,-0.04257536307
0.1382380277,0.1989411712,3.547572136,0.09595368057,-0.01356136892
0.1329837888,0.1845389158,3.329526186,0.2326979041,-0.2129640877
0.1327078342,0.1869005561,3.359138727,0.2182438672,-0.1819443405
0.133589834,0.1894886643,3.401625872,0.1895451695,-0.1459472626
0.1344890445,0.1919827759,3.440152645,0.1642587483,-0.1106942445
0.1353948563,0.1943839192,3.474071264,0.14251329,-0.07671264559
0.1363174617,0.1966954768,3.503305197,0.1240584478,-0.04442356154
0.1372708827,0.1989200264,3.527999401,0.1085369214,-0.01421506237
0.1318444908,0.1842167825,3.313136816,0.2502603829,-0.2181477398
0.1315708905,0.1866281182,3.342553616,0.2354186177,-0.1864490211
0.1324837655,0.1892715394,3.384488821,0.2059285343,-0.1500461549
0.1334127337,0.191818282,3.42249012,0.1798267514,-0.1141918898
0.1343473494,0.1942694783,3.455922604,0.1572700441,-0.07941941917
0.1352977157,0.1966286004,3.484686375,0.1380339712,-0.04616571218
0.1362778693,0.1988983154,3.508896351,0.1217808202,-0.01483383682
0.1306755096,0.1838862598,3.297137737,0.2681743503,-0.2228579819
0.1304043233,0.1863486022,3.326347828,0.2529815137,-0.1905533075
0.131348744,0.1890487373,3.367744207,0.2227652222,-0.1538173556
0.1323081255,0.1916494668,3.405234098,0.1959050745,-0.1174355
0.133272171,0.1941520125,3.438194036,0.1725855172,-0.08194600046
0.1342509538,0.1965599507,3.466502905,0.1526088268,-0.04780079052
0.1352584362,0.1988760233,3.490245819,0.135658145,-0.01541727129
0.1294762045,0.183547169,3.281506538,0.2864031494,-0.2270970643
0.1292075217,0.1860618293,3.310499907,0.2708966732,-0.1942587197
0.1301841438,0.1888201237,3.351370811,0.2400206625,-0.1572610885
0.1311746091,0.1914762259,3.388364077,0.2124606073,-0.1204244867
0.1321687251,0.1940314621,3.420866251,0.1884281635,-0.08429149538
0.1331765503,0.1964894831,3.448735476,0.1677530557,-0.04932798445
0.1342119724,0.1988531351,3.472029448,0.1501403451,-0.0159650147
0.1282459497,0.1831993163,3.266221523,0.3049097657,-0.2308683395
0.1279798299,0.1857676506,3.294989347,0.2891276181,-0.197567597
0.1289893538,0.1885855943,3.335347891,0.2576596141,-0.1603782475
0.1300115585,0.1912984699,3.371859312,0.2294594198,-0.12315882
0.1310364008,0.1939077526,3.403918266,0.2047654986,-0.08645538986
0.1320738941,0.1964171678,3.431364536,0.1834355444,-0.05074670166
0.1331378818,0.1988296509,3.454228163,0.1651976854,-0.0164767839
0.1267206073,0.1854659319,3.279796362,0.3076376617,-0.200483188
0.1277637333,0.188345015,3.319654465,0.2756462693,-0.1631704718
0.128818363,0.1911161095,3.355698586,0.2468668371,-0.1256390065
0.1298745722,0.1937808245,3.387330055,0.2215640992,-0.08843753487
0.1309423894,0.19634296,3.414369345,0.1996241957,-0.05205657333
0.1320355386,0.1988055408,3.436822176,0.1807992607,-0.01695237681
0.1265066415,0.1880982518,3.304270983,0.2939444482,-0.1656401008
0.1275943667,0.1909290403,3.33986187,0.2646476328,-0.1278661042
0.1286826283,0.1936505884,3.371080637,0.2387898266,-0.09023818374
0.1297813952,0.1962668151,3.397729874,0.2162859887,-0.05325747654
0.1309043616,0.1987808049,3.419790983,0.1969131529,-0.01739166118
0.1263389438,0.190737173,3.324329138,0.2827660143,-0.1298417747
0.1274599284,0.1935170144,3.355149984,0.2564078271,-0.09185799956
