0.5,-0.172,0.911442565
0.5,-0.038,0.982171526
0.5,-0.032,0.983171558
0.5,0.032,-0.983171558
0.5,0.194,-0.894476542
0.5,0.286,-0.814300436
0.5,0.542,-0.545475852
0.5,0.71,-0.35034108
0.5,0.73,-0.326566883
0.5,0.78,-0.266771726
